PDT000015110.2|SAMN01894020|GCA_000397465.1|Escherichia coli TOP550-3||TOP550-3|Generic	
PDT000372787.1|SAMN09953967||Escherichia coli||ECOL-18-VL-SD-MN-0001|Pathogen: environmental/food/other	SRR7799159
PDT000014097.3|SAMN02436019|GCA_000387825.2|Escherichia coli HM27||HM27|Generic	
PDT000362417.1|SAMN09060938||Escherichia coli||PSU-0920|Pathogen: environmental/food/other	SRR7690668
PDT000382806.1|SAMN10102593||Escherichia coli||PSU-1288|Pathogen: environmental/food/other	SRR7889226
PDT000354163.1|SAMN09633360|GCA_003333655.1|Escherichia coli||MOD1-ECOR53|Pathogen: clinical or host-associated	
PDT000236848.1|SAMN07431097|GCA_002268245.1|Escherichia coli||EC-117-6-4|Microbe	
PDT000346740.1|SAMD00126408|GCA_003299345.1|Escherichia coli||TUM18583|MIGS Cultured Bacterial/Archaeal	
PDT000279225.1|SAMN08347916|GCA_002888475.1|Escherichia coli||700417|Pathogen: clinical or host-associated	
PDT000010610.2|SAMN02356007|GCA_000295775.2|Escherichia coli J96||J96|Generic	
PDT000279228.1|SAMN08354337|GCA_002888515.1|Escherichia coli||700415|Pathogen: clinical or host-associated	
PDT000213233.2|SAMN07172017||Escherichia coli||2015C-5173|Pathogen: clinical or host-associated	SRR5616366
PDT000362494.1|SAMEA4811180|GCA_900500245.1|Escherichia coli|||Generic	
PDT000228334.1|SAMN04279432|GCA_002232455.1|Escherichia coli||MOD1-EC5095|Pathogen: environmental/food/other	
PDT000279223.1|SAMN08347807|GCA_002888445.1|Escherichia coli||700416|Pathogen: clinical or host-associated	
PDT000248827.1|SAMN04902898|GCA_002464145.1|Escherichia coli||MOD1-EC6212|Pathogen: environmental/food/other	
PDT000307419.2|SAMN08943198||Escherichia coli O21||PSU-0612|Pathogen: environmental/food/other	SRR7041752
PDT000042546.1|SAMN02802028|GCA_000778485.1|Escherichia coli||upec-207|Pathogen: clinical or host-associated	
PDT000249755.1|SAMN05591653|GCA_002465185.1|Escherichia coli||MOD1-EC726|Pathogen: clinical or host-associated	
PDT000120858.2|SAMN04578487||Escherichia coli||2012C-3355|Pathogen: clinical or host-associated	SRR3290371
PDT000103061.1|SAMN04388543|GCA_001520845.1|Escherichia coli||GN02820|Pathogen: clinical or host-associated	
PDT000190973.2|SAMN06475295||Escherichia coli||2015C-3638|Pathogen: clinical or host-associated	SRR5312196
PDT000252635.1|SAMN04893473|GCA_002544825.1|Escherichia coli||MOD1-EC6246|Pathogen: environmental/food/other	
PDT000372006.1|SAMN09954435||Escherichia coli||PSU-0879|Pathogen: environmental/food/other	SRR7786655
PDT000097040.1|SAMN04158299|GCA_001463205.1|Escherichia coli||50639799|Pathogen: clinical or host-associated	
PDT000042611.1|SAMN02801982|GCA_000780115.1|Escherichia coli||upec-166|Pathogen: clinical or host-associated	
PDT000136131.2|SAMN04357641||Escherichia coli||HICF224|Pathogen: clinical or host-associated	SRR3050990
PDT000135944.2|SAMN04357514||Escherichia coli||HICF29|Pathogen: clinical or host-associated	SRR3050863
PDT000322812.1|SAMN09295064||Escherichia coli|Escherichia coli|406609|Pathogen: environmental/food/other	SRR7249742
PDT000103002.1|SAMN03922917|GCA_001519675.1|Escherichia coli||GN02137|Pathogen: clinical or host-associated	
PDT000032191.1|SAMN02680127|GCA_000700145.1|Escherichia coli 3-105-05_S4_C2||3-105-05_S4_C2|Generic	
PDT000251982.1|SAMN04992567|GCA_002522355.1|Escherichia coli||MOD1-EC6736|Pathogen: clinical or host-associated	
PDT000251969.1|SAMN04992593|GCA_002522085.1|Escherichia coli||MOD1-EC6762|Pathogen: clinical or host-associated	
PDT000346734.1|SAMD00126402|GCA_003299115.1|Escherichia coli||TUM18577|MIGS Cultured Bacterial/Archaeal	
PDT000160342.2|SAMN06018878||Escherichia coli|Escherichia coli|152653|Pathogen: clinical or host-associated	SRR5024198
PDT000015309.2|SAMN00974050|GCA_000408125.1|Escherichia coli KTE195||KTE195|Generic	
PDT000017687.2|SAMN01885728|GCA_000457105.1|Escherichia coli HVH 78 (4-2735946)||HVH 78 (4-2735946)|Pathogen: clinical or host-associated	
PDT000156541.2|SAMN05980193||Escherichia coli|Escherichia coli|187545|Pathogen: clinical or host-associated	SRR4897017
PDT000155730.2|SAMN05965664||Escherichia coli|Escherichia coli|257416|Pathogen: clinical or host-associated	SRR4787381
PDT000161919.2|SAMN06035388||Escherichia coli|Escherichia coli|122689|Pathogen: clinical or host-associated	SRR5033737
PDT000176032.2|SAMEA2273103||Escherichia coli||eo3535|Generic	ERR474265
PDT000017635.2|SAMN01885671|GCA_000456065.1|Escherichia coli HVH 4 (4-7276109)||HVH 4 (4-7276109)|Pathogen: clinical or host-associated	
PDT000252574.1|SAMN05439502|GCA_002541755.1|Escherichia coli||MOD1-EC6052|Pathogen: environmental/food/other	
PDT000135957.2|SAMN04357527||Escherichia coli||HICF46|Pathogen: clinical or host-associated	SRR3050876
PDT000132383.2|SAMN05171889||Escherichia coli|O4|161038|Pathogen: clinical or host-associated	SRR3581431
PDT000017735.2|SAMN01885788|GCA_000458115.1|Escherichia coli HVH 143 (4-5674999)||HVH 143 (4-5674999)|Pathogen: clinical or host-associated	
PDT000175968.2|SAMEA2273034||Escherichia coli||eo2331|Generic	ERR474201
PDT000373311.1|SAMN09734883|GCA_003470505.1|Escherichia coli||AM20-38|Microbe	
PDT000249796.1|SAMN05591546|GCA_002466005.1|Escherichia coli||MOD1-EC683|Pathogen: clinical or host-associated	
PDT000249770.1|SAMN05591527|GCA_002465475.1|Escherichia coli||MOD1-EC702|Pathogen: clinical or host-associated	
PDT000135980.2|SAMN04357550||Escherichia coli||HICF79|Pathogen: clinical or host-associated	SRR3050899
PDT000290405.2|SAMN08611153||Escherichia coli O15:H21||MOD1-EC6278|Pathogen: environmental/food/other	SRR6793441
PDT000017920.2|SAMN01885988|GCA_000461815.1|Escherichia coli UMEA 3955-1||UMEA 3955-1|Pathogen: clinical or host-associated	
PDT000019133.2|SAMN01885975|GCA_000488115.1|Escherichia coli UMEA 3693-1||UMEA 3693-1|Pathogen: clinical or host-associated	
PDT000086325.1|SAMN04054195|GCA_001306685.1|Escherichia coli||UCD-JA30|Microbe	
PDT000286933.2|SAMN08522370||Escherichia coli||FSIS11807584|Pathogen: environmental/food/other	SRR6713462
PDT000252729.1|SAMN05439335|GCA_002549505.1|Escherichia coli||MOD1-EC5786|Pathogen: environmental/food/other	
PDT000228262.1|SAMN05440299|GCA_002230975.1|Escherichia coli||MOD1-EC5275|Pathogen: environmental/food/other	
PDT000252710.1|SAMN05468057|GCA_002548535.1|Escherichia coli||MOD1-EC5851|Pathogen: environmental/food/other	
PDT000351548.1|SAMN09689822||Escherichia coli||ECOL-18-VL-LA-KY-0001|Pathogen: environmental/food/other	SRR7537046
PDT000042508.1|SAMN02802113|GCA_000777495.1|Escherichia coli||upec-285|Pathogen: clinical or host-associated	
PDT000109488.2|SAMN03358922||Escherichia coli||BCW_3361|Microbe	SRR1815633
PDT000228356.1|SAMN04279411|GCA_002232895.1|Escherichia coli||MOD1-EC5074|Pathogen: clinical or host-associated	
PDT000208670.1|SAMN06763639|GCA_002133385.1|Escherichia coli||EC-LS|Microbe	
PDT000362440.1|SAMEA4811126|GCA_900499605.1|Escherichia coli|||Generic	
PDT000257686.2|SAMN07767094||Escherichia coli||ECOL-17-VL-LA-ND-0009|Pathogen: environmental/food/other	SRR6212552
PDT000258460.2|SAMN07747786||Escherichia coli||MOD1-EC4537|Pathogen: environmental/food/other	SRR6220299
PDT000359707.1|SAMN08462927|GCA_003358995.1|Escherichia coli||SC303|Microbe	
PDT000143980.2|SAMN05170228||Escherichia coli|||Pathogen: clinical or host-associated	SRR4017904
PDT000382841.1|SAMN10102630||Escherichia coli||PSU-1283|Pathogen: environmental/food/other	SRR7889350
PDT000249888.1|SAMN04992375|GCA_002467845.1|Escherichia coli||MOD1-EC7009|Pathogen: environmental/food/other	
PDT000188109.2|SAMD00053115||Escherichia coli||KFu007|MIGS Cultured Bacterial/Archaeal	DRR063329
PDT000069711.1|SAMN03197145|GCA_001076105.1|Escherichia coli||1187_ECOL|Pathogen: clinical or host-associated	
PDT000069649.1|SAMN03197695|GCA_001057065.1|Escherichia coli||502_ECOL|Pathogen: clinical or host-associated	
PDT000265862.2|SAMN07709882||Escherichia coli||ECOL-17-VL-SD-OK-0009|Pathogen: environmental/food/other	SRR6310687
PDT000289900.1|SAMN08534266|GCA_002941705.1|Escherichia coli||YH17141|Microbe	
PDT000251838.1|SAMN04992306|GCA_002519465.1|Escherichia coli||MOD1-EC6940|Pathogen: environmental/food/other	
PDT000346810.1|SAMD00126468|GCA_003301585.1|Escherichia coli||TUM18643|MIGS Cultured Bacterial/Archaeal	
PDT000171788.1|SAMN03252426|GCA_001900395.1|Escherichia coli||D8|MIMS Environmental/Metagenome	
PDT000135949.2|SAMN04357519||Escherichia coli||HICF35|Pathogen: clinical or host-associated	SRR3050868
PDT000132556.1|SAMN03154705|GCA_001651625.1|Escherichia coli||UPEC_008|Pathogen: clinical or host-associated	
PDT000017921.2|SAMN01885989|GCA_000461835.1|Escherichia coli UMEA 4075-1||UMEA 4075-1|Pathogen: clinical or host-associated	
PDT000250119.1|SAMN04992501|GCA_002484565.1|Escherichia coli||MOD1-EC6671|Pathogen: clinical or host-associated	
PDT000017706.2|SAMN01885759|GCA_000457555.1|Escherichia coli HVH 111 (4-7039018)||HVH 111 (4-7039018)|Pathogen: clinical or host-associated	
PDT000017806.2|SAMN01885864|GCA_000459535.1|Escherichia coli HVH 228 (4-7787030)||HVH 228 (4-7787030)|Pathogen: clinical or host-associated	
PDT000382810.1|SAMN10102610||Escherichia coli||PSU-1299|Pathogen: environmental/food/other	SRR7889289
PDT000251857.1|SAMN04992259|GCA_002519835.1|Escherichia coli||MOD1-EC6893|Pathogen: environmental/food/other	
PDT000026733.1|SAMN02581402|GCA_000633655.1|Escherichia coli BIDMC 83||BIDMC 83|Generic	
PDT000017758.2|SAMN01885813|GCA_000458575.1|Escherichia coli HVH 171 (4-3191958)||HVH 171 (4-3191958)|Pathogen: clinical or host-associated	
PDT000135960.2|SAMN04357530||Escherichia coli||HICF49|Pathogen: clinical or host-associated	SRR3050879
PDT000017861.2|SAMN01885921|GCA_000460655.1|Escherichia coli UMEA 3185-1||UMEA 3185-1|Pathogen: clinical or host-associated	
PDT000017880.2|SAMN01885940|GCA_000461035.1|Escherichia coli UMEA 3244-1||UMEA 3244-1|Pathogen: clinical or host-associated	
PDT000252641.1|SAMN05468035|GCA_002545215.1|Escherichia coli||MOD1-EC6119|Pathogen: environmental/food/other	
PDT000228214.1|SAMN05440289|GCA_002230015.1|Escherichia coli||MOD1-EC5453|Pathogen: environmental/food/other	
PDT000354222.1|SAMN05452814|GCA_003335465.1|Escherichia coli||MOD1-ECOR59|Pathogen: clinical or host-associated	
PDT000042486.1|SAMN02802145|GCA_000776935.1|Escherichia coli||upec-53|Pathogen: clinical or host-associated	
PDT000132559.1|SAMN03154700|GCA_001651715.1|Escherichia coli||UPEC_001|Pathogen: clinical or host-associated	
PDT000346719.1|SAMD00126389|GCA_003298475.1|Escherichia coli||TUM18564|MIGS Cultured Bacterial/Archaeal	
PDT000011728.2|SAMN00974044|GCA_000350985.1|Escherichia coli KTE189||KTE189|Generic	
PDT000318971.1|SAMN06641875|GCA_003145035.1|Escherichia coli||Win2012_WWKa_NEU_7|Microbe	
PDT000346701.1|SAMD00126371|GCA_003297795.1|Escherichia coli||TUM18546|MIGS Cultured Bacterial/Archaeal	
PDT000135943.2|SAMN04357513||Escherichia coli||HICF26|Pathogen: clinical or host-associated	SRR3050862
PDT000346842.1|SAMD00126478|GCA_003302235.1|Escherichia coli||TUM18653|MIGS Cultured Bacterial/Archaeal	
PDT000265738.2|SAMN07709883||Escherichia coli||ECOL-17-VL-SD-MI-0004|Pathogen: environmental/food/other	SRR6310538
PDT000354159.1|SAMN05452813|GCA_003333585.1|Escherichia coli||MOD1-ECOR60|Pathogen: clinical or host-associated	
PDT000047199.3|SAMN02368845||Escherichia coli|O4|BCW_4057|Pathogen: clinical or host-associated	SRR1106281
PDT000061123.2|SAMN03492671||Escherichia coli|O157|H133060360|Pathogen: clinical or host-associated	SRR1981692
PDT000270464.1|SAMN08095535|GCA_002810105.1|Escherichia coli||K56-44|Microbe	
PDT000157306.1|SAMN05730648|GCA_001865915.1|Escherichia coli||No.12|Microbe	
PDT000213247.2|SAMN07172350||Escherichia coli||2165-55|Pathogen: clinical or host-associated	SRR5616876
PDT000017863.2|SAMN01885923|GCA_000460695.1|Escherichia coli UMEA 3193-1||UMEA 3193-1|Pathogen: clinical or host-associated	
PDT000360076.1|SAMN09784515||Escherichia coli||AG18-0010|Pathogen: environmental/food/other	SRR7660683
PDT000296184.2|SAMN08596255||Escherichia coli||ECOL-17-VL-LA-U-Penn-0018|Pathogen: environmental/food/other	SRR6875399
PDT000252548.1|SAMN05439408|GCA_002539255.1|Escherichia coli||MOD1-EC5953|Pathogen: environmental/food/other	
PDT000362486.1|SAMEA4811172|GCA_900500135.1|Escherichia coli|||Generic	
PDT000214896.1|SAMN04521848|GCA_002163275.1|Escherichia coli||BIDMC116|Pathogen: clinical or host-associated	
PDT000228342.1|SAMN04279430|GCA_002232615.1|Escherichia coli||MOD1-EC5093|Pathogen: clinical or host-associated	
PDT000360068.1|SAMN09784505||Escherichia coli||AG18-0012|Pathogen: environmental/food/other	SRR7659838
PDT000103001.1|SAMN04388527|GCA_001519645.1|Escherichia coli||GN02639|Pathogen: clinical or host-associated	
PDT000042615.1|SAMN02801973|GCA_000780195.1|Escherichia coli||upec-158|Pathogen: clinical or host-associated	
PDT000382828.1|SAMN10102627||Escherichia coli||PSU-1279|Pathogen: environmental/food/other	SRR7889318
PDT000149478.2|SAMN05789711||Escherichia coli||KCJ4901|Pathogen: clinical or host-associated	SRR4271484
PDT000362513.1|SAMEA4811199|GCA_900500375.1|Escherichia coli|||Generic	
PDT000385062.1|SAMN10132624||Escherichia coli||PSU-1306|Pathogen: environmental/food/other	SRR7904983
PDT000011729.2|SAMN00974046|GCA_000351005.1|Escherichia coli KTE191||KTE191|Generic	
PDT000233061.1|SAMN03262749|GCA_002244205.1|Escherichia coli||265-3407|Pathogen: clinical or host-associated	
PDT000188076.2|SAMD00053082||Escherichia coli||KOr017|MIGS Cultured Bacterial/Archaeal	DRR063296,DRR063423
PDT000346738.1|SAMD00126406|GCA_003299285.1|Escherichia coli||TUM18581|MIGS Cultured Bacterial/Archaeal	
PDT000344858.1|SAMN09637291||Escherichia coli|Escherichia coli|399351|Pathogen: environmental/food/other	SRR7505772
PDT000188088.2|SAMD00053094||Escherichia coli||KKa008|MIGS Cultured Bacterial/Archaeal	DRR063308,DRR063430
PDT000156725.2|SAMN05980410||Escherichia coli|Escherichia coli|264003|Pathogen: clinical or host-associated	SRR4897193
PDT000042492.1|SAMN02802131|GCA_000777135.1|Escherichia coli||upec-40|Pathogen: clinical or host-associated	
PDT000125977.1|SAMN04393297|GCA_001621915.1|Escherichia coli||GN05992|Pathogen: clinical or host-associated	
PDT000042573.1|SAMN02802022|GCA_000779255.1|Escherichia coli||upec-201|Pathogen: clinical or host-associated	
PDT000103084.1|SAMN04388562|GCA_001521315.1|Escherichia coli||GN03786|Pathogen: clinical or host-associated	
PDT000167950.2|SAMN06093973||Escherichia coli|||Pathogen: clinical or host-associated	SRR5082117
PDT000083197.2|SAMN04018932||Escherichia coli|E. coli O103:Pending|PNUSAE001335|Pathogen: clinical or host-associated	SRR2415854
PDT000382822.1|SAMN10102624||Escherichia coli||PSU-1284|Pathogen: environmental/food/other	SRR7889304
PDT000103069.1|SAMN04388544|GCA_001521015.1|Escherichia coli||GN02867|Pathogen: clinical or host-associated	
PDT000233098.1|SAMN03262787|GCA_002244925.1|Escherichia coli||30-398|Pathogen: clinical or host-associated	
PDT000252550.1|SAMN05439390|GCA_002539495.1|Escherichia coli||MOD1-EC5947|Pathogen: environmental/food/other	
PDT000017902.2|SAMN01885970|GCA_000461475.1|Escherichia coli UMEA 3656-1||UMEA 3656-1|Pathogen: clinical or host-associated	
PDT000006902.2|SAMN02595369|GCA_000176595.2|Escherichia coli TA206||TA206|Generic	
PDT000306671.2|SAMN08902778||Escherichia coli O19||PSU-0563|Pathogen: environmental/food/other	SRR7011994
PDT000141573.2|SAMN05170063||Escherichia coli|||Pathogen: clinical or host-associated	SRR3982099
PDT000008473.2|SAMN00189172|GCA_000164495.1|Escherichia coli MS 16-3||MS 16-3|MIGS Cultured Bacterial/Archaeal	
PDT000034469.2|SAMN02463239||Escherichia coli||AZ-TG71267|Pathogen: environmental/food/other	SRR1505405
PDT000231465.2|SAMN07450960||Escherichia coli||FSIS1703160|Pathogen: environmental/food/other	SRR5901514
PDT000158852.2|SAMN06015622||Escherichia coli|Escherichia coli|138348|Pathogen: clinical or host-associated	SRR5018367
PDT000202015.2|SAMEA3716486||Escherichia coli|||Generic	ERR1195492
PDT000228323.1|SAMN04279436|GCA_002232235.1|Escherichia coli||MOD1-EC5099|Pathogen: environmental/food/other	
PDT000011818.2|SAMN00974047|GCA_000352785.1|Escherichia coli KTE192||KTE192|Generic	
PDT000250651.2|SAMN07738691||Escherichia coli O157:H7|O157:H7|TW18263|Pathogen: clinical or host-associated	SRR6160962
PDT000340387.1|SAMEA4643518|GCA_900490675.1|Escherichia coli||KCRI-163A|Generic	
PDT000132159.2|SAMN05170569||Escherichia coli|O83:H31|164648|Pathogen: clinical or host-associated	SRR3578160
PDT000373316.1|SAMN09734787|GCA_003472255.1|Escherichia coli||AM12-30|Microbe	
PDT000276390.2|SAMN08299157||Escherichia coli||2011C-3082|Pathogen: clinical or host-associated	SRR6445052
PDT000233105.1|SAMN03262795|GCA_002245085.1|Escherichia coli||236-3023|Pathogen: clinical or host-associated	
PDT000346700.1|SAMD00126370|GCA_003297735.1|Escherichia coli||TUM18545|MIGS Cultured Bacterial/Archaeal	
PDT000385027.1|SAMN10132568||Escherichia coli||PSU-1308|Pathogen: environmental/food/other	SRR7904907
PDT000103011.1|SAMN03922952|GCA_001519855.1|Escherichia coli||GN02317|Pathogen: clinical or host-associated	
PDT000103074.1|SAMN04388561|GCA_001521115.1|Escherichia coli||GN03661|Pathogen: clinical or host-associated	
PDT000042536.1|SAMN02802063|GCA_000778275.1|Escherichia coli||upec-239|Pathogen: clinical or host-associated	
PDT000042477.1|SAMN02802182|GCA_000776745.1|Escherichia coli||upec-87|Pathogen: clinical or host-associated	
PDT000233081.1|SAMN03262771|GCA_002244605.1|Escherichia coli||92-1295|Pathogen: clinical or host-associated	
PDT000279209.1|SAMN07974456|GCA_002886765.1|Escherichia coli||YD509|Pathogen: clinical or host-associated	
PDT000132246.2|SAMN05171041||Escherichia coli|O18ac|152629|Pathogen: clinical or host-associated	SRR3579371
PDT000238222.2|SAMN06006310||Escherichia coli|VTEC NOT isolated|173587|Pathogen: clinical or host-associated	SRR5006336
PDT000042572.1|SAMN02801910|GCA_000779215.1|Escherichia coli||upec-100|Pathogen: clinical or host-associated	
PDT000157495.2|SAMN05980996||Escherichia coli|VT+ E. coli NOT isolated (VT PCR:- culture:-)|166264|Pathogen: clinical or host-associated	SRR4897731
PDT000132111.2|SAMN05170886||Escherichia coli|O18ac|161089|Pathogen: clinical or host-associated	SRR3578921
PDT000136006.2|SAMN04357576||Escherichia coli||HICF132|Pathogen: clinical or host-associated	SRR3050925
PDT000103078.1|SAMN03922935|GCA_001521215.1|Escherichia coli||GN02289|Pathogen: clinical or host-associated	
PDT000299818.2|SAMN08799829||Escherichia coli||PNUSAE012773|Pathogen: clinical or host-associated	SRR6902796
PDT000135996.2|SAMN04357566||Escherichia coli||HICF117|Pathogen: clinical or host-associated	SRR3050915
PDT000156504.2|SAMN05980231||Escherichia coli|Escherichia coli|311411|Pathogen: clinical or host-associated	SRR4897064
PDT000158759.2|SAMN06015047||Escherichia coli|Escherichia coli|152500|Pathogen: clinical or host-associated	SRR5017547
PDT000372149.1|SAMN09954438||Escherichia coli||PSU-0900|Pathogen: environmental/food/other	SRR7788220
PDT000293499.1|SAMN03384301|GCA_002972405.1|Escherichia coli||HT2012031|Microbe	
PDT000042593.1|SAMN02802002|GCA_000779715.1|Escherichia coli||upec-184|Pathogen: clinical or host-associated	
PDT000345832.1|SAMEA3861970|GCA_900448325.1|Escherichia coli|O83 : K? : H31|NCTC9083|Generic	
PDT000017669.2|SAMN01885708|GCA_000456745.1|Escherichia coli HVH 46 (4-2758776)||HVH 46 (4-2758776)|Pathogen: clinical or host-associated	
PDT000017743.2|SAMN01885798|GCA_000458275.1|Escherichia coli HVH 153 (3-9344314)||HVH 153 (3-9344314)|Pathogen: clinical or host-associated	
